	tokenized	POS	lex
AR-130-93459	['الناس', 'ل', 'آبد', 'n', 'أن', 'يمشوا', 'في', 'الطرق', 'ل', 'يصلوا', 'ل', 'عمل', 'هم', 'و', 'مدارس', 'هم', 'و', 'ب', 'عض', 'أماكن', 'الترفيه', 'و', 'ل', 'ذلك', 'أري', 'أن', 'ه', 'يجب', 'أن', 'نقوم', 'ب', 'شراء', 'لوحات', 'إعلاني', 'ه', 'و', 'رفع', 'ها', 'في', 'أنحاء', 'الدولة', 'ل', 'يرى', 'ها', 'جميع', 'من', 'مر', 'بالطرق', '.']	['noun', 'prep', 'verb', 'noun', 'conj_sub', 'verb', 'prep', 'noun', 'prep', 'verb', 'prep', 'noun', 'pron', 'conj', 'noun', 'pron', 'conj', 'abbrev', 'verb', 'noun', 'noun', 'conj', 'prep', 'pron_dem', 'verb', 'conj_sub', 'abbrev', 'verb', 'conj_sub', 'verb', 'abbrev', 'noun', 'noun', 'noun', 'abbrev', 'conj', 'noun', 'pron_dem', 'prep', 'noun', 'noun', 'prep', 'verb', 'pron_dem', 'noun', 'prep', 'noun', 'noun', 'punc']	['ناس', 'لِ', 'بَدا', 'n', 'أَنَّ', 'مَشَى', 'فِي', 'طَرِيق', 'لِ', 'وَصَل', 'لِ', 'عَمَل', 'هُم', 'وَ', 'مَدْرَسَة', 'هُم', 'وَ', 'بِ', 'عَضّ', 'مَكان', 'تَرْفِيه', 'وَ', 'لِ', 'ذٰلِكَ', 'راوَنْد', 'أَنَّ', 'ه', 'وَجَب', 'أَنَّ', 'قام', 'بِ', 'شِراء', 'لَوْحَة', 'إِعْلان', 'ه', 'وَ', 'رَفْع', 'ها', 'فِي', 'نَحْو', 'دَوْلَة', 'لِ', 'وَرَى', 'ها', 'جَمِيع', 'مِن', 'مَرّ', 'طَرِيق', '.']
AR-130-93459	['تفعيل', 'موضوع', 'التسامح', 'في', 'مناهج', 'الطلاب', 'ل', 'جميع', 'المراحل', 'ليتنمى', 'فكر', 'الطلاب', 'عن', 'التسامح', 'من', 'هم', 'صغار', '.']	['noun', 'noun', 'noun', 'prep', 'noun', 'noun', 'prep', 'noun', 'noun', 'noun_prop', 'noun', 'noun', 'prep', 'noun', 'prep', 'pron', 'noun', 'punc']	['تَفْعِيل', 'مَوْضُوع', 'تَسامُح', 'فِي', 'مَنْهَج', 'طالِب', 'لِ', 'جَمِيع', 'مَرْحَلَة', 'ليتنمي', 'فِكْر', 'طالِب', 'عَن', 'تَسامُح', 'مِن', 'هُم', 'صَغِير', '.']
AR-130-93459	['و', 'أيضا', 'يجب', 'صنع', 'إعلانات', 'تلفزيونية', 'ل', 'يتم', 'نشر', 'ها', 'و', 'تكون', 'ب', 'طريقة', 'تجذب', 'جميع', 'الإعمار', 'من', 'أطفال', 'إلى', 'كبار', 'سن', '.']	['conj', 'noun', 'verb', 'noun', 'noun', 'adj', 'prep', 'verb', 'noun', 'pron_dem', 'conj', 'verb', 'abbrev', 'noun', 'verb', 'noun', 'noun', 'prep', 'noun', 'prep', 'noun', 'noun', 'punc']	['وَ', 'أَيْض', 'وَجَب', 'صَنْع', 'إِعْلان', 'تِلفِزيُونِيّ', 'لِ', 'تَمّ', 'نَشْر', 'ها', 'وَ', 'كان', 'بِ', 'طَرِيقَة', 'جَذَب', 'جَمِيع', 'إِعْمار', 'مِن', 'طِفْل', 'إِلَى', 'كَبِير', 'سَنّ', '.']
AR-130-93459	['و', 'صنع', 'برامج', 'ترفيهية', 'عن', 'التسامح', '.']	['conj', 'noun', 'noun', 'adj', 'prep', 'noun', 'punc']	['وَ', 'صَنْع', 'بَرْنامَج', 'تَرْفِيهِيّ', 'عَن', 'تَسامُح', '.']
AR-130-93459	['و', 'في', 'النهاية', 'أري', 'أن', 'ه', 'من', 'المهم', 'نشر', 'ثقافة', 'التسامح', 'بين', 'جميع', 'الناس', 'كي', 'لا', 'تموت', 'مشاعر', 'التسامح', 'بين', 'البشر', 'و', 'ينشر', 'الحب', 'و', 'الأمان', 'في', 'المجتمع', '.']	['conj', 'prep', 'noun', 'verb', 'conj_sub', 'abbrev', 'prep', 'adj', 'noun', 'noun', 'noun', 'noun', 'noun', 'noun', 'conj', 'part_neg', 'verb', 'noun', 'noun', 'noun', 'noun', 'conj', 'verb', 'noun', 'conj', 'noun', 'prep', 'noun', 'punc']	['وَ', 'فِي', 'نِهايَة', 'راوَنْد', 'أَنَّ', 'ه', 'مِن', 'مُهِمّ', 'نَشْر', 'ثَقافَة', 'تَسامُح', 'بَيِّن', 'جَمِيع', 'ناس', 'كَي', 'لا', 'مات', 'مَشْعَر', 'تَسامُح', 'بَيِّن', 'بَشَر', 'وَ', 'نَشَر', 'حُبّ', 'وَ', 'أَمان', 'فِي', 'مُجْتَمَع', '.']
AR-130-191850	['في', 'هذا', 'العصر', 'الجديد', '،لقد', 'ظهرت', 'الكثير', 'من', 'تطبيقات', 'جديدة', 'التي', 'قد', 'توثر', 'على', 'الفرد', 'و', 'المجتمع', '.هناك', 'أشخاص', 'يعانون', 'الكثير', 'من', 'الوسائل', 'التواصل', 'الاجتماعي', 'ل', 'كي', 'هناك', 'أشخاص', 'يستخدمون', 'ب', 'شكل', 'n', 'سيء.هناك', 'الكثير', 'من', 'الأطفال', 'عانوا', 'من', 'المشاكل', 'الصحية', 'و', 'النفسية', '.واجهوا', 'السب', 'الوقذف', 'من', 'أشخاص', 'سيئين.كذلك', 'n', 'قررت', 'دولة', 'الأمارات', 'أن', 'تحرص', 'و', 'تراقب', 'هؤلاء', 'الأشخاص', 'الذين', 'يستخدمون', 'وسائل', 'التواصل', 'الاجتماعي', 'ب', 'شكل', 'سيئ', 'n', 'جدآ.وسائل', 'تواصل', 'الاجتماعي', 'قد', 'تؤثر', 'على', 'المجتمع', 'ايضا،نشر', 'n', 'الصور', 'و', 'نشر', 'الإشاعات', 'و', 'التهديد', 'بين', 'الأشخاص', 'و', 'تؤثر', 'على', 'الكثير', 'من', 'المجالات', 'بين', 'الدول', 'و', 'الشعوب', '.كذلك', 'وسائل', 'التواصل', 'تؤثر', 'على', 'الفرد', 'على', 'صحة', 'ه', 'و', 'شخصية', 'ه', 'و', 'ك', 'ذلك', 'مشاكل', 'نفسية', 'الذين', 'واجهوا', 'من', 'الناس', 'السيئين', 'من', 'السب', 'والقذف', '.']	['prep', 'pron_dem', 'noun', 'adj', 'noun_prop', 'verb', 'noun', 'prep', 'noun', 'adj', 'pron_rel', 'part_verb', 'verb', 'prep', 'noun', 'conj', 'noun', 'noun_prop', 'noun', 'verb', 'noun', 'prep', 'noun', 'noun', 'adj', 'prep', 'conj', 'adv', 'noun', 'verb', 'abbrev', 'noun', 'noun', 'noun_prop', 'noun', 'prep', 'noun', 'verb', 'prep', 'noun', 'adj', 'conj', 'adj', 'noun_prop', 'noun', 'noun_prop', 'prep', 'noun', 'noun_prop', 'noun', 'verb', 'noun', 'noun_prop', 'conj_sub', 'verb', 'conj', 'verb', 'pron_dem', 'noun', 'pron_rel', 'verb', 'noun', 'noun', 'adj', 'abbrev', 'noun', 'noun', 'noun', 'noun_prop', 'verb', 'adj', 'part_verb', 'verb', 'prep', 'noun', 'noun_prop', 'noun', 'noun', 'conj', 'noun', 'noun', 'conj', 'noun', 'noun', 'noun', 'conj', 'verb', 'prep', 'noun', 'prep', 'noun', 'noun', 'noun', 'conj', 'noun', 'noun_prop', 'noun', 'noun', 'verb', 'prep', 'noun', 'prep', 'noun', 'abbrev', 'conj', 'noun', 'abbrev', 'conj', 'abbrev', 'pron_dem', 'noun', 'adj', 'pron_rel', 'verb', 'prep', 'noun', 'noun', 'prep', 'noun', 'noun', 'punc']	['فِي', 'هٰذا', 'عَصْر', 'جَدِيد', '،لقد', 'ظَهَر', 'كَثِير', 'مِن', 'تَطْبِيق', 'جَدِيد', 'الَّذِي', 'قَدْ', 'وَثُر', 'عَلَى', 'فَرْد', 'وَ', 'مُجْتَمَع', '.هناك', 'شَخْص', 'عانَى', 'كَثِير', 'مِن', 'وَسِيلَة', 'تَواصُل', 'ٱِجْتِماعِيّ', 'لِ', 'كَي', 'هُناكَ', 'شَخْص', 'ٱِسْتَخْدَم', 'بِ', 'شَكْل', 'n', 'سيء.هناك', 'كَثِير', 'مِن', 'طِفْل', 'عانَى', 'مِن', 'مُشْكِلَة', 'صِحِّيّ', 'وَ', 'نَفْسِيّ', '.واجهوا', 'سَبّ', 'الوقذف', 'مِن', 'شَخْص', 'سيئين.كذلك', 'n', 'قَرَّر', 'دَوْلَة', 'إِمارَة', 'أَنَّ', 'حَرَص', 'وَ', 'راقَب', 'هٰذا', 'شَخْص', 'الَّذِي', 'ٱِسْتَخْدَم', 'وَسِيلَة', 'تَواصُل', 'ٱِجْتِماعِيّ', 'بِ', 'شَكْل', 'سَيِّء', 'n', 'جدا.وسائل', 'واصَل', 'ٱِجْتِماعِيّ', 'قَدْ', 'أَثَّر', 'عَلَى', 'مُجْتَمَع', 'ايضا،نشر', 'n', 'صُورَة', 'وَ', 'نَشْر', 'إِشاعَة', 'وَ', 'تَهْدِيد', 'بَيِّن', 'شَخْص', 'وَ', 'أَثَّر', 'عَلَى', 'كَثِير', 'مِن', 'مَجال', 'بَيِّن', 'دَوْلَة', 'وَ', 'شَعْب', '.كذلك', 'وَسِيلَة', 'تَواصُل', 'أَثَّر', 'عَلَى', 'فَرْد', 'عَلَى', 'صِحَّة', 'ه', 'وَ', 'شَخْصِيَّة', 'ه', 'وَ', 'كَ', 'ذٰلِكَ', 'مُشْكِلَة', 'نَفْسِيّ', 'الَّذِي', 'واجَه', 'مِن', 'ناس', 'سَيِّء', 'مِن', 'سَبّ', 'قَذْف', '.']
AR-130-191850	['هناك', 'الكثير', 'من', 'الأطفال', 'لدى', 'هم', 'هواتف', 'ذكية', 'و', 'لدى', 'هم', 'برامج', 'يتحادثون', 'ب', 'ها', 'بين', 'الأصدقاء', 'والتعارف.في', 'n', 'هذا', 'الجيل', 'الجديد', 'أو', 'القادم', 'سوف', 'تزيد', 'الآثار', 'و', 'المشاكل', 'بين', 'الفرد', 'و', 'المجتمع', '.يجب', 'أمن', 'الأولياء', 'الأمور', 'أن', 'أخذ', 'الحيطة', 'و', 'الحذر', 'و', 'مراقبة', 'أبناء', 'هم', 'كيفية', 'استخدام', 'وسائل', 'تواصل', 'الاجتماعي', 'ب', 'شكل', 'جيد', '.']	['adv', 'noun', 'prep', 'noun', 'noun', 'pron', 'noun', 'adj', 'conj', 'noun', 'pron', 'noun', 'verb', 'abbrev', 'pron_dem', 'noun', 'noun', 'noun_prop', 'noun', 'pron_dem', 'noun', 'adj', 'conj', 'adj', 'part_fut', 'verb', 'noun', 'conj', 'noun', 'noun', 'noun', 'conj', 'noun', 'noun_prop', 'noun', 'noun', 'noun', 'conj_sub', 'verb', 'noun', 'conj', 'noun', 'conj', 'noun', 'noun', 'pron', 'noun', 'noun', 'noun', 'verb', 'adj', 'abbrev', 'noun', 'adj', 'punc']	['هُناكَ', 'كَثِير', 'مِن', 'طِفْل', 'لَدَى', 'هُم', 'هاتِف', 'ذَكِيّ', 'وَ', 'لَدَى', 'هُم', 'بَرْنامَج', 'تَحادَث', 'بِ', 'ها', 'بَيِّن', 'صَدِيق', 'والتعارف.في', 'n', 'هٰذا', 'جِيل', 'جَدِيد', 'أَو', 'قادِم', 'سَوْفَ', 'زاد', 'أَثَر', 'وَ', 'مُشْكِلَة', 'بَيِّن', 'فَرْد', 'وَ', 'مُجْتَمَع', '.يجب', 'أَمْن', 'وَلِيّ', 'أَمْر', 'أَنَّ', 'أَخَذ', 'حِيطَة', 'وَ', 'حِذْر', 'وَ', 'مُراقَبَة', 'أَبْناء', 'هُم', 'كَيْفِيَّة', 'ٱِسْتِخْدام', 'وَسِيلَة', 'واصَل', 'ٱِجْتِماعِيّ', 'بِ', 'شَكْل', 'جَيِّد', '.']
AR-130-99351	['ظهور', 'الأجهزة', 'الإلكترونية', 'أدى', 'إلى', 'ظهور', 'وسائل', 'التواصل', 'الإجتماعي,', 'و', 'هي', 'تطبيقات', 'يتم', 'استخدام', 'ها', 'ل', 'التواصل', 'مع', 'الآخرين', 'إن', 'كان', 'فردا', 'من', 'العائلة,', 'صديق', 'أو', 'زميل', 'عمل', '.']	['noun', 'noun', 'adj', 'verb', 'prep', 'noun', 'noun', 'noun', 'noun_prop', 'conj', 'pron', 'noun', 'verb', 'noun', 'pron_dem', 'prep', 'noun', 'prep', 'adj', 'abbrev', 'verb', 'adv', 'prep', 'noun_prop', 'noun_prop', 'conj', 'noun', 'noun', 'punc']	['ظُهُور', 'جِهاز', 'إِلِكْترُونِيّ', 'أَدَّى', 'إِلَى', 'ظُهُور', 'وَسِيلَة', 'تَواصُل', 'الاجتماعي,', 'وَ', 'هِيَ', 'تَطْبِيق', 'تَمّ', 'ٱِسْتِخْدام', 'ها', 'لِ', 'تَواصُل', 'مَع', 'آخَر', 'إِن', 'كان', 'فَرْداً', 'مِن', 'العائله,', 'صِدِّيق', 'أَو', 'زَمِيل', 'عَمَل', '.']
AR-130-99351	['هذه', 'الوسائل', 'تأخذنا', 'إلى', 'عالم', 'افتراض', 'ي', 'كبير', 'و', 'واسع', 'حيث', 'يتم', 'تكوين', 'مجتمعات', 'كبيرة', 'في', 'هذا', 'العالم', '.']	['pron_dem', 'noun', 'verb', 'prep', 'noun', 'noun', 'abbrev', 'adj', 'conj', 'adj', 'conj', 'verb', 'noun', 'noun', 'adj', 'prep', 'pron_dem', 'noun', 'punc']	['هٰذا', 'وَسِيلَة', 'أَخَذ', 'إِلَى', 'عالَم', 'ٱِفْتِراض', 'ي', 'كَبِير', 'وَ', 'واسِع', 'حَيْثُ', 'تَمّ', 'تَكْوِين', 'مُجْتَمَع', 'كَبِير', 'فِي', 'هٰذا', 'عالَم', '.']
AR-130-99351	['ل', 'وسائل', 'التواصل', 'الاجتماعي', 'آثار', 'عديدة', 'من', 'ها', 'ما', 'هو', 'مفيد', 'و', 'مضر,', 'من', 'آثار', 'ها', 'على', 'الفرد', 'هو', 'توسيع', 'الفكر', 'ل', 'أن', 'ها', 'تتيح', 'فرص', 'ل', 'البحث', 'و', 'الإكتشاف,', 'كما', 'أن', 'ها', 'جعلت', 'المهام', 'اليومية', 'أسهل', 'في', 'التطبيق', 'مع', 'توفير', 'الوقت', 'و', 'الجهد', '.']	['prep', 'noun', 'noun', 'adj', 'noun', 'adj', 'prep', 'pron_dem', 'pron_rel', 'pron', 'adj', 'conj', 'noun_prop', 'prep', 'noun', 'pron_dem', 'prep', 'noun', 'pron', 'noun', 'noun', 'prep', 'conj_sub', 'pron_dem', 'verb', 'noun', 'prep', 'noun', 'conj', 'noun_prop', 'conj', 'conj_sub', 'pron_dem', 'verb', 'noun', 'adj', 'noun', 'prep', 'noun', 'prep', 'noun', 'noun', 'conj', 'noun', 'punc']	['لِ', 'وَسِيلَة', 'تَواصُل', 'ٱِجْتِماعِيّ', 'أَثَر', 'عَدِيد', 'مِن', 'ها', 'ما', 'هُوَ', 'مُفِيد', 'وَ', 'مضر,', 'مِن', 'أَثَر', 'ها', 'عَلَى', 'فَرْد', 'هُوَ', 'تَوْسِيع', 'فِكْر', 'لِ', 'أَنَّ', 'ها', 'أَتاح', 'فُرْصَة', 'لِ', 'بَحْث', 'وَ', 'الاكتشاف,', 'كَما', 'أَنَّ', 'ها', 'جَعَل', 'مَهَمَّة', 'يَوْمِيّ', 'أَسْهَل', 'فِي', 'تَطْبِيق', 'مَع', 'تَوْفِير', 'وَقْت', 'وَ', 'جُهْد', '.']
AR-130-99351	['كما', 'أن', 'ها', 'من', 'ناحية', 'أوسع', 'ف', 'قد', 'أدت', 'إلى', 'تكوين', 'علاقات', 'جديدة', 'و', 'كثيرة', 'بين', 'أفراد', 'المجتمع', 'من', 'ما', 'أدى', 'إلى', 'انتشار', 'الألفة', 'بينهم', '.']	['conj', 'conj_sub', 'pron_dem', 'prep', 'noun', 'noun', 'abbrev', 'part_verb', 'verb', 'prep', 'noun', 'noun', 'adj', 'conj', 'noun', 'noun', 'noun', 'noun', 'prep', 'pron_rel', 'verb', 'prep', 'noun', 'noun', 'noun', 'punc']	['كَما', 'أَنَّ', 'ها', 'مِن', 'ناحِيَة', 'أَوْسَع', 'فَ', 'قَدْ', 'أَدّ', 'إِلَى', 'تَكْوِين', 'عَلاقَة', 'جَدِيد', 'وَ', 'كَثِير', 'بَيِّن', 'فَرْد', 'مُجْتَمَع', 'مِن', 'ما', 'أَدَّى', 'إِلَى', 'ٱِنْتِشار', 'أُلْفَة', 'بَيِّن', '.']
AR-130-99351	['لكن', 'ل', 'وسائل', 'التواصل', 'الاجتماعي', 'آثار', 'سلبية', 'من', 'ها', 'تفكك', 'الأسرة', 'إذا', 'تم', 'استخدام', 'ها', 'ل', 'فترات', 'طويلة,', 'كما', 'أن', 'ل', 'ها', 'أيضا', 'آثار', 'على', 'الصحة', 'و', 'خاصة', 'العينين', '.']	['conj', 'prep', 'noun', 'noun', 'adj', 'noun', 'adj', 'prep', 'pron_dem', 'verb', 'noun', 'conj', 'verb', 'noun', 'pron_dem', 'prep', 'noun', 'noun_prop', 'conj', 'conj_sub', 'prep', 'pron_dem', 'noun', 'noun', 'prep', 'noun', 'conj', 'adj', 'noun', 'punc']	['لٰكِنَّ', 'لِ', 'وَسِيلَة', 'تَواصُل', 'ٱِجْتِماعِيّ', 'أَثَر', 'سَلْبِيّ', 'مِن', 'ها', 'فَكَّك', 'أُسْرَة', 'إِذا', 'تَمّ', 'ٱِسْتِخْدام', 'ها', 'لِ', 'فَتْرَة', 'طويله,', 'كَما', 'أَنَّ', 'لِ', 'ها', 'أَيْض', 'أَثَر', 'عَلَى', 'صِحَّة', 'وَ', 'خاصّ', 'عَيْن', '.']
AR-130-99351	['و', 'في', 'وقت', 'نا', 'الحالي', 'انتشرت', 'ظاهرة', 'و', 'هي', 'التنمر', 'الإلكتروني', 'و', 'هي', 'عبارة', 'عن', 'الإساءة', 'ل', 'الآخرين', 'ب', 'اللفظ', 'و', 'التهديد', 'ب', 'البيانات', 'الخاصة', 'عن', 'طريق', 'وسائل', 'التواصل', 'الاجتماعي', 'من', 'ما', 'يؤدي', 'في', 'ب', 'عض', 'الحالات', 'إلى', 'انتحار', 'اللأفراد', '.']	['conj', 'prep', 'noun', 'noun_prop', 'adj', 'verb', 'noun', 'conj', 'pron', 'noun_prop', 'adj', 'conj', 'pron', 'noun', 'prep', 'noun', 'prep', 'adj', 'abbrev', 'noun', 'conj', 'noun', 'abbrev', 'noun', 'adj', 'prep', 'noun', 'noun', 'noun', 'adj', 'prep', 'pron_rel', 'verb', 'prep', 'abbrev', 'verb', 'noun', 'prep', 'noun', 'noun_prop', 'punc']	['وَ', 'فِي', 'وَقْت', 'نا', 'حالِيّ', 'ٱِنْتَشَر', 'ظاهِرَة', 'وَ', 'هِيَ', 'التنمر', 'إِلِكْترُونِيّ', 'وَ', 'هِيَ', 'عِبارَة', 'عَن', 'إِساءَة', 'لِ', 'آخَر', 'بِ', 'لَفْظ', 'وَ', 'تَهْدِيد', 'بِ', 'بَيان', 'خاصّ', 'عَن', 'طَرِيق', 'وَسِيلَة', 'تَواصُل', 'ٱِجْتِماعِيّ', 'مِن', 'ما', 'أَدَّى', 'فِي', 'بِ', 'عَضّ', 'حالَة', 'إِلَى', 'ٱِنْتِحار', 'اللافراد', '.']
AR-130-99438	['وسائل', 'التواصل', 'الاجتماعي', 'منذ', 'انتشار', 'وسائل', 'التواصل', 'الجتماعي', 'زادت', 'العلاقات', 'بين', 'الناس،']	['noun', 'noun', 'adj', 'conj', 'noun', 'noun', 'noun', 'noun_prop', 'verb', 'noun', 'noun', 'noun_prop']	['وَسِيلَة', 'تَواصُل', 'ٱِجْتِماعِيّ', 'مُنْذُ', 'ٱِنْتِشار', 'وَسِيلَة', 'تَواصُل', 'الجتماعي', 'زاد', 'عَلاقَة', 'بَيِّن', 'الناس،']
AR-130-99438	['أصبح', 'ب', 'إمكان', 'من', 'لدى', 'ه', 'جهاز', 'أن', 'يتواصل', 'مع', 'شخص', 'آخر', 'ب', 'سهولة', 'و', 'لو', 'كان', 'كل', 'من', 'هم', 'في', 'دولة', 'مختلفة', 'و', 'ب', 'عيد', 'ه', 'عن', 'الأخرى', '.']	['verb', 'abbrev', 'noun', 'prep', 'noun', 'abbrev', 'noun', 'conj_sub', 'verb', 'prep', 'noun', 'adj', 'abbrev', 'noun', 'conj', 'conj', 'verb', 'noun', 'prep', 'pron', 'prep', 'noun', 'adj', 'conj', 'abbrev', 'noun', 'abbrev', 'prep', 'adj', 'punc']	['أَصْبَح', 'بِ', 'إِمْكان', 'مِن', 'لَدَى', 'ه', 'جِهاز', 'أَنَّ', 'تَواصَل', 'مَع', 'شَخْص', 'آخَر', 'بِ', 'سُهُولَة', 'وَ', 'لَو', 'كان', 'كُلّ', 'مِن', 'هُم', 'فِي', 'دَوْلَة', 'مُخْتَلِف', 'وَ', 'بِ', 'عِيد', 'ه', 'عَن', 'أُخْرَى', '.']
AR-130-99438	['بدأ', 'الجميع', 'في', 'تكوين', 'صداقات', 'مع', 'أشخاص', 'يشاركون', 'نفس', '.اهتماماتهم', 'وهواياتهم،']	['verb', 'noun', 'prep', 'noun', 'noun', 'prep', 'noun', 'verb', 'noun', 'noun_prop', 'noun_prop']	['بَدَأ', 'جَمِيع', 'فِي', 'تَكْوِين', 'صَداقَة', 'مَع', 'شَخْص', 'شارَك', 'نَفْس', '.اهتماماتهم', 'وهواياتهم،']
AR-130-99438	['و', 'ب', 'هذه', 'الطريقة', 'ب', 'إمكان', 'هم', 'التعبير', 'عن', 'مشاعر', 'هم', 'ب', 'حرية', 'أكبر', 'ف', 'يشعرون', 'ب', 'الانتماء', 'و', 'السعادة', 'إن', 'ل', 'وسائل', 'التواصل', 'الجتماعي', 'العديد', 'من', 'الإيجابيات', 'والسلبيات،']	['conj', 'abbrev', 'pron_dem', 'noun', 'abbrev', 'noun', 'pron', 'noun', 'prep', 'noun', 'pron', 'abbrev', 'noun', 'adj', 'abbrev', 'verb', 'abbrev', 'noun', 'conj', 'noun', 'abbrev', 'prep', 'noun', 'noun', 'noun_prop', 'adj', 'prep', 'adj', 'noun_prop']	['وَ', 'بِ', 'هٰذا', 'طَرِيقَة', 'بِ', 'إِمْكان', 'هُم', 'تَعْبِير', 'عَن', 'مَشْعَر', 'هُم', 'بِ', 'حُرِّيَّة', 'أَكْبَر', 'فَ', 'شَعَر', 'بِ', 'ٱِنْتِماء', 'وَ', 'سَعادَة', 'إِن', 'لِ', 'وَسِيلَة', 'تَواصُل', 'الجتماعي', 'عَدِيد', 'مِن', 'إِيجابِيّ', 'والسلبيات،']
AR-130-99438	['من', 'ما', 'يعني', 'أن', 'ها', 'تترك', 'أثرا', 'على', 'الفرد', 'والمجتمع', '.']	['prep', 'pron_rel', 'verb', 'conj_sub', 'pron_dem', 'verb', 'noun', 'prep', 'noun', 'noun', 'punc']	['مِن', 'ما', 'عَنَى', 'أَنَّ', 'ها', 'تَرَك', 'أَثَر', 'عَلَى', 'فَرْد', 'مُجْتَمَع', '.']
AR-130-99438	['الاستخدام', 'الصحيح', 'ل', 'هذه', 'الوسائل', 'يفيد', 'الفرد', 'ب', 'شكل', 'كبير،']	['noun', 'adj', 'prep', 'pron_dem', 'noun', 'verb', 'noun', 'abbrev', 'noun', 'noun_prop']	['ٱِسْتِخْدام', 'صَحِيح', 'لِ', 'هٰذا', 'وَسِيلَة', 'أَفاد', 'فَرْد', 'بِ', 'شَكْل', 'كبير،']
AR-130-99438	['ل', 'أن', 'ه', 'س', 'يتكن', 'من', 'أن', 'يستخدم', 'تواصل', 'ه', 'عبر', 'هذه', 'المواقع', 'في', 'أبحاث', 'ه', 'ودراساته،']	['prep', 'conj_sub', 'abbrev', 'abbrev', 'verb', 'prep', 'conj_sub', 'verb', 'verb', 'abbrev', 'noun', 'pron_dem', 'noun', 'prep', 'noun', 'abbrev', 'noun_prop']	['لِ', 'أَنَّ', 'ه', 'س', 'تَكَنَّى', 'مِن', 'أَنَّ', 'ٱِسْتَخْدَم', 'واصَل', 'ه', 'عَبْر', 'هٰذا', 'مَوْقِع', 'فِي', 'بَحْث', 'ه', 'ودراساته،']
AR-130-99438	['و', 'س', 'يتم', 'كن', 'أيضا', 'من', 'آن', 'يتعلم', 'من', 'ثقافات', 'و', 'تجارب', 'الآخرين', 'حين', 'يتواصل', 'مع', 'أشخاص', 'من', 'دول', 'أخرى', '.']	['conj', 'abbrev', 'verb', 'verb', 'noun', 'prep', 'noun', 'verb', 'prep', 'noun', 'conj', 'noun', 'adj', 'noun', 'verb', 'prep', 'noun', 'prep', 'noun', 'adj', 'punc']	['وَ', 'س', 'تَمّ', 'كان', 'أَيْض', 'مِن', 'آن', 'تَعَلَّم', 'مِن', 'ثَقافَة', 'وَ', 'تَجْرِبَة', 'آخَر', 'حِين', 'تَواصَل', 'مَع', 'شَخْص', 'مِن', 'دَوْلَة', 'أُخْرَى', '.']
